(2, 11)
(3, 11)
(4, 11)
(5, 11)
(6, 11)
(7, 11)
(8, 11)
(9, 11)
(10, 11)
(10, 10)
(11, 10)
(11, 9)
(12, 9)
(12, 8)
(13, 8)
(13, 7)
(14, 7)
(15, 7)
(16, 7)
(17, 7)
(18, 7)
(18, 6)
(19, 6)
(19, 5)
(20, 5)
(21, 5)
(22, 5)
(22, 4)
(23, 4)
(23, 3)
(24, 3)
(25, 3)
(26, 3)
(27, 3)
(28, 3)
(29, 3)
(30, 3)
(30, 2)
(31, 3)
(32, 3)
(33, 3)
(34, 3)
(35, 3)
(36, 3)
(37, 3)
(38, 3)
(39, 3)
(40, 3)
(41, 3)
(42, 3)
(43, 3)
(44, 3)
(45, 3)
(46, 3)
(47, 3)
(48, 3)
(49, 3)
(50, 4)
(51, 5)
(52, 6)
(53, 7)
(54, 7)
(54, 6)
(55, 7)
(56, 7)
(57, 7)
(58, 8)
(59, 9)
(60, 10)
(61, 11)
(62, 11)
(63, 11)
(63, 10)
(64, 11)
(65, 11)
(66, 11)
(67, 11)
(67, 10)
(68, 11)
(69, 11)
(69, 10)
(70, 10)
(70, 9)
(71, 9)
(71, 9)
(72, 9)
(73, 10)
(74, 11)
(75, 11)
(76, 11)
(77, 11)
(78, 11)
(79, 11)
(80, 11)
(81, 11)
(82, 11)
(83, 11)
(84, 11)
(85, 11)
(86, 11)
(87, 11)
(88, 11)
(89, 11)
(90, 11)
(90, 10)
(91, 10)
(91, 9)
(92, 9)
(92, 8)
(93, 8)
(93, 7)
(94, 7)
(95, 7)
(96, 7)
(97, 7)
(98, 7)
(98, 6)
(99, 6)
(99, 5)
(100, 5)
(100, 4)
(101, 4)
(101, 3)
(102, 3)
(103, 3)
(103, 2)
(104, 2)
(104, 1)
(105, 1)
(105, 0)
(106, 0)
(106, 0)
(107, 0)
(108, 1)
(109, 2)
(110, 3)
(111, 3)
(112, 3)
(113, 4)
(114, 5)
(115, 6)
(116, 7)
(117, 8)
(118, 9)
(119, 10)
(120, 11)
(121, 11)
(122, 11)
(122, 10)
(123, 10)
(123, 9)
(124, 9)
(124, 8)
(125, 8)
(125, 7)
(126, 7)
(127, 7)
(128, 7)
(129, 7)
(130, 7)
(131, 7)
(132, 7)
(133, 7)
(134, 7)
(135, 7)
(136, 7)
(137, 7)
(138, 7)
(139, 7)
(139, 6)
(139, 6)
(140, 6)
(141, 7)
(142, 7)
(142, 6)
(143, 6)
(143, 5)
(144, 5)
(145, 6)
(146, 7)
(147, 7)
(148, 7)
(149, 7)
(150, 7)
(151, 7)
(152, 7)
(153, 7)
(154, 7)
(155, 7)
(156, 7)
(156, 8)
(157, 10)
(157, 11)
(157, 12)
(156, 14)
(155, 16)
(154, 18)
(153, 20)
(152, 22)
(153, 24)
(152, 26)
(153, 28)
(152, 30)
(153, 32)
(152, 34)
(153, 36)
(152, 38)
(153, 40)
(152, 42)
(153, 44)
(152, 46)
(151, 47)
(150, 48)
(149, 48)
(149, 49)
(149, 50)
(149, 51)
(148, 53)
(149, 55)
(148, 57)
(149, 59)
(150, 60)
(151, 61)
(152, 62)
(153, 63)
(154, 64)
(155, 65)
(156, 66)
(157, 67)
(158, 68)
(159, 69)
(160, 70)
(161, 71)
(162, 71)
(163, 71)
(164, 71)
(165, 71)
(166, 71)
(167, 71)
(168, 71)
(168, 70)
(169, 70)
(169, 69)
(170, 69)
(171, 69)
(172, 69)
