(2, 9)
(3, 9)
(4, 9)
(5, 9)
(6, 9)
(7, 9)
(8, 9)
(9, 9)
(10, 9)
(11, 9)
(12, 9)
(13, 9)
(14, 9)
(15, 9)
(16, 9)
(17, 9)
(17, 8)
(18, 8)
(19, 8)
(20, 8)
(21, 9)
(22, 9)
(23, 9)
(24, 9)
(25, 9)
(25, 8)
(26, 8)
(27, 8)
(28, 8)
(29, 9)
(30, 9)
(31, 9)
(32, 9)
(33, 9)
(33, 8)
(34, 8)
(34, 7)
(35, 8)
(36, 9)
(36, 8)
(37, 8)
(37, 7)
(38, 7)
(38, 6)
(39, 6)
(39, 5)
(40, 5)
(41, 5)
(42, 5)
(43, 5)
(44, 5)
(45, 5)
(46, 5)
(47, 5)
(48, 5)
(49, 5)
(50, 5)
(51, 5)
(52, 5)
(53, 5)
(54, 5)
(55, 5)
(56, 5)
(57, 5)
(58, 5)
(59, 5)
(60, 5)
(61, 5)
(62, 5)
(63, 5)
(64, 5)
(65, 5)
(66, 5)
(67, 5)
(68, 5)
(69, 6)
(70, 7)
(71, 8)
(72, 9)
(72, 8)
(72, 7)
(73, 7)
(73, 6)
(73, 5)
(74, 5)
(75, 5)
(76, 5)
(77, 5)
(78, 5)
(79, 5)
(80, 5)
(81, 5)
(82, 5)
(83, 5)
(84, 5)
(85, 5)
(86, 5)
(87, 5)
(88, 5)
(89, 5)
(90, 5)
(91, 5)
(92, 5)
(93, 5)
(94, 5)
(95, 5)
(96, 5)
(97, 5)
(98, 5)
(99, 5)
(100, 5)
(101, 5)
(102, 5)
(103, 5)
(104, 5)
(105, 5)
(106, 5)
(107, 5)
(108, 5)
(109, 5)
(110, 5)
(111, 5)
(112, 5)
(113, 5)
(114, 5)
(115, 5)
(116, 5)
(117, 5)
(118, 5)
(119, 5)
(120, 5)
(121, 5)
(122, 5)
(123, 5)
(124, 5)
(125, 5)
(126, 5)
(127, 5)
(128, 5)
(129, 5)
(130, 5)
(131, 5)
(132, 5)
(133, 5)
(134, 5)
(135, 5)
(136, 5)
(137, 5)
(138, 5)
(139, 5)
(140, 5)
(141, 5)
(142, 5)
(143, 5)
(144, 5)
(145, 5)
(146, 5)
(147, 5)
(148, 5)
(149, 5)
(150, 5)
(151, 6)
(152, 7)
(153, 8)
(154, 9)
(155, 9)
(155, 8)
(156, 8)
(156, 7)
(157, 7)
(158, 8)
(159, 9)
(160, 9)
(161, 9)
(162, 9)
(163, 9)
(164, 9)
(165, 9)
(165, 8)
(166, 8)
(167, 8)
(168, 8)
(169, 9)
(170, 9)
(171, 9)
(172, 9)
(173, 9)
(174, 9)
(175, 9)
(176, 9)
(177, 9)
(178, 9)
(179, 9)
(180, 9)
(181, 9)
(182, 9)
(183, 9)
(184, 9)
(185, 9)
(185, 8)
(186, 8)
(187, 8)
(188, 9)
(189, 9)
(190, 9)
(191, 9)
