(39, 23)
(39, 22)
(38, 22)
(37, 22)
(36, 24)
(36, 25)
(37, 27)
(37, 28)
(37, 29)
(37, 30)
(38, 32)
(37, 34)
(36, 36)
(37, 38)
(36, 40)
(36, 41)
(36, 42)
(36, 43)
(37, 45)
(38, 47)
(39, 49)
(40, 51)
(39, 53)
(39, 54)
(40, 56)
(41, 58)
(42, 60)
(43, 62)
(43, 63)
(43, 64)
(44, 65)
(45, 66)
(46, 67)
(47, 67)
(48, 67)
(49, 67)
(50, 67)
(51, 67)
(52, 67)
(53, 67)
(54, 67)
(55, 67)
(56, 67)
(57, 67)
(58, 68)
(59, 69)
(60, 70)
(61, 71)
(62, 72)
(63, 72)
(63, 71)
(64, 71)
(64, 70)
(65, 70)
(66, 71)
(67, 72)
(68, 72)
(69, 72)
(70, 72)
(71, 72)
(71, 71)
(72, 71)
(72, 70)
(73, 70)
(73, 70)
(74, 70)
(75, 71)
(76, 72)
(77, 72)
(78, 72)
(79, 72)
(80, 72)
(80, 71)
(81, 71)
(81, 70)
(82, 70)
(82, 69)
(83, 69)
(83, 68)
(84, 68)
(85, 68)
(86, 68)
(86, 67)
(87, 67)
(88, 68)
(89, 68)
(90, 68)
(90, 67)
(91, 67)
(92, 68)
(93, 68)
(94, 68)
(94, 67)
(95, 67)
(95, 66)
(96, 66)
(96, 66)
(97, 66)
(98, 66)
(99, 67)
(100, 68)
(101, 68)
(102, 68)
(102, 67)
(103, 67)
(104, 68)
(105, 68)
(106, 68)
(106, 67)
(107, 67)
(108, 68)
(109, 68)
(110, 68)
(111, 68)
(112, 69)
(113, 70)
(114, 71)
(115, 72)
(116, 72)
(117, 72)
(118, 72)
(119, 72)
(119, 71)
(120, 71)
(120, 70)
(121, 70)
(121, 70)
(122, 70)
(123, 71)
(124, 72)
(125, 72)
(126, 72)
(127, 72)
(128, 72)
(129, 72)
(130, 72)
(130, 71)
(131, 71)
(131, 70)
(132, 70)
(132, 69)
(133, 69)
(133, 68)
(134, 68)
(134, 67)
(135, 67)
(136, 67)
(137, 67)
(138, 67)
(139, 67)
(140, 67)
(141, 67)
(142, 67)
(143, 67)
(144, 67)
(145, 67)
(146, 67)
(147, 67)
(148, 67)
(149, 67)
(150, 67)
(151, 67)
(152, 67)
(153, 67)
(154, 67)
(154, 68)
(153, 69)
(152, 70)
(151, 70)
(150, 70)
(149, 70)
(149, 71)
(150, 72)
(151, 73)
(152, 74)
(153, 74)
(154, 74)
(154, 75)
(153, 76)
(152, 77)
(151, 77)
(150, 77)
(149, 77)
(149, 78)
(150, 79)
(151, 80)
(152, 81)
(153, 81)
(154, 81)
(154, 82)
(153, 83)
(152, 84)
(151, 84)
(150, 84)
(149, 84)
(149, 85)
(150, 86)
(151, 87)
(152, 88)
(153, 89)
(154, 89)
(154, 90)
(153, 91)
(152, 92)
(151, 92)
(150, 92)
(149, 92)
(149, 93)
(150, 94)
(151, 95)
(152, 96)
