(2, 12)
(3, 12)
(4, 12)
(5, 12)
(6, 12)
(7, 12)
(8, 12)
(9, 12)
(10, 12)
(10, 11)
(11, 11)
(11, 10)
(12, 10)
(13, 10)
(14, 10)
(15, 10)
(16, 10)
(17, 10)
(18, 10)
(18, 9)
(19, 9)
(19, 8)
(20, 8)
(20, 7)
(21, 7)
(22, 8)
(23, 8)
(24, 8)
(25, 8)
(26, 8)
(27, 8)
(28, 8)
(29, 8)
(30, 8)
(31, 8)
(32, 8)
(33, 8)
(34, 8)
(35, 8)
(36, 8)
(37, 8)
(37, 7)
(38, 7)
(38, 6)
(39, 6)
(39, 5)
(40, 5)
(40, 4)
(41, 4)
(42, 4)
(43, 4)
(44, 4)
(45, 5)
(46, 6)
(47, 7)
(48, 8)
(49, 9)
(50, 10)
(51, 10)
(52, 10)
(53, 10)
(54, 10)
(55, 10)
(56, 10)
(57, 10)
(58, 10)
(58, 9)
(59, 9)
(59, 8)
(60, 8)
(60, 7)
(61, 7)
(61, 7)
(62, 7)
(63, 7)
(64, 8)
(65, 8)
(66, 8)
(67, 8)
(68, 8)
(69, 8)
(70, 8)
(71, 8)
(72, 8)
(73, 8)
(74, 8)
(75, 8)
(76, 9)
(77, 10)
(78, 11)
(79, 12)
(80, 12)
(81, 12)
(82, 12)
(82, 11)
(83, 11)
(83, 10)
(84, 10)
(84, 9)
(85, 9)
(85, 8)
(86, 8)
(87, 8)
(87, 7)
(88, 7)
(88, 6)
(89, 6)
(89, 5)
(90, 5)
(90, 4)
(91, 4)
(92, 4)
(93, 4)
(93, 3)
(94, 3)
(95, 3)
(96, 4)
(97, 5)
(98, 6)
(99, 7)
(100, 7)
(101, 8)
(102, 8)
(103, 8)
(104, 8)
(105, 8)
(106, 8)
(107, 8)
(108, 8)
(109, 8)
(109, 7)
(110, 7)
(110, 6)
(111, 6)
(111, 5)
(112, 5)
(112, 4)
(113, 4)
(114, 4)
(115, 4)
(116, 4)
(117, 4)
(118, 4)
(119, 4)
(120, 4)
(121, 4)
(122, 4)
(123, 4)
(124, 4)
(125, 4)
(126, 4)
(127, 5)
(128, 6)
(129, 6)
(130, 7)
(131, 7)
(132, 7)
(133, 7)
(133, 6)
(134, 6)
(135, 6)
(135, 6)
(136, 6)
(137, 6)
(138, 7)
(139, 8)
(140, 9)
(141, 9)
(142, 9)
(143, 9)
(143, 8)
(144, 8)
(145, 8)
(146, 9)
(147, 10)
(148, 11)
(149, 12)
(150, 12)
(151, 12)
(152, 12)
(153, 12)
(154, 12)
(155, 12)
(155, 11)
(156, 11)
(157, 11)
(158, 12)
(159, 12)
