(2, 12)
(3, 12)
(4, 12)
(5, 12)
(6, 12)
(7, 12)
(8, 12)
(9, 12)
(10, 12)
(11, 12)
(12, 12)
(13, 12)
(14, 12)
(15, 12)
(16, 12)
(17, 12)
(17, 11)
(18, 11)
(18, 10)
(19, 10)
(19, 9)
(20, 9)
(21, 9)
(21, 9)
(22, 9)
(23, 9)
(24, 10)
(25, 11)
(25, 10)
(26, 10)
(27, 10)
(27, 10)
(28, 10)
(29, 10)
(30, 11)
(31, 12)
(32, 12)
(33, 12)
(33, 11)
(34, 11)
(34, 10)
(35, 10)
(35, 9)
(36, 9)
(37, 9)
(38, 10)
(39, 11)
(40, 12)
(41, 12)
(42, 12)
(42, 11)
(43, 11)
(43, 10)
(44, 10)
(44, 9)
(45, 9)
(45, 8)
(46, 8)
(47, 8)
(48, 8)
(49, 9)
(50, 10)
(51, 11)
(52, 12)
(53, 12)
(54, 12)
(55, 12)
(56, 12)
(57, 12)
(58, 12)
(59, 12)
(60, 12)
(61, 12)
(62, 12)
(63, 12)
(64, 12)
(65, 12)
(66, 12)
(66, 11)
(67, 11)
(67, 10)
(68, 10)
(68, 9)
(69, 9)
(69, 9)
(70, 9)
(71, 9)
(72, 10)
(73, 11)
(73, 10)
(74, 10)
(74, 9)
(75, 9)
(75, 8)
(76, 8)
(77, 9)
(78, 10)
(79, 11)
(80, 11)
(81, 12)
(82, 12)
(83, 12)
(84, 12)
(85, 12)
(86, 12)
(87, 12)
(88, 12)
(89, 12)
(90, 12)
(91, 12)
(92, 12)
(92, 11)
(93, 11)
(93, 10)
(94, 10)
(94, 9)
(95, 9)
(95, 8)
(96, 8)
(96, 7)
(97, 7)
(97, 6)
(98, 6)
(98, 5)
(99, 5)
(100, 5)
(101, 6)
(102, 7)
(103, 8)
(104, 9)
(105, 10)
(106, 11)
(107, 12)
(108, 12)
(109, 12)
(110, 12)
(111, 12)
(111, 11)
(112, 11)
(112, 10)
(113, 10)
(113, 9)
(114, 9)
(114, 8)
(115, 8)
(116, 8)
(117, 8)
(117, 7)
(118, 7)
(119, 7)
(119, 7)
(120, 7)
(121, 7)
(122, 8)
(123, 9)
(124, 10)
(125, 11)
(126, 12)
(127, 12)
(128, 12)
(129, 12)
(130, 12)
(131, 12)
(132, 12)
(133, 12)
(134, 12)
(135, 12)
(136, 12)
(137, 12)
(138, 12)
(139, 12)
(140, 12)
(141, 12)
(142, 12)
(142, 11)
(143, 11)
(144, 11)
(145, 12)
(146, 12)
(147, 12)
(148, 12)
(149, 12)
(150, 12)
(151, 12)
(152, 12)
(153, 12)
(154, 12)
(154, 11)
(155, 11)
(155, 10)
(156, 10)
(156, 9)
(157, 9)
(157, 8)
(158, 8)
(159, 8)
(159, 8)
(160, 8)
(160, 7)
(161, 7)
(162, 7)
(163, 8)
(164, 9)
(165, 9)
(165, 8)
(166, 8)
(167, 8)
(167, 8)
(168, 8)
(169, 8)
(169, 7)
(170, 7)
(170, 6)
(171, 6)
(172, 6)
(172, 6)
(173, 6)
(174, 6)
(175, 7)
(176, 8)
(177, 9)
(177, 8)
(178, 8)
(178, 7)
(179, 7)
(179, 6)
(180, 6)
(181, 6)
(181, 5)
(181, 4)
(182, 4)
(183, 4)
(183, 3)
(184, 3)
(185, 3)
(186, 4)
(187, 5)
(188, 6)
(189, 7)
(190, 8)
(191, 9)
(192, 10)
