(2, 13)
(3, 13)
(4, 13)
(5, 13)
(6, 13)
(7, 13)
(8, 13)
(9, 13)
(10, 13)
(11, 13)
(12, 13)
(13, 13)
(14, 13)
(15, 13)
(16, 13)
(17, 13)
(18, 13)
(19, 13)
(20, 13)
(21, 13)
(22, 13)
(23, 13)
(24, 13)
(24, 12)
(25, 12)
(25, 11)
(26, 11)
(26, 10)
(27, 10)
(27, 9)
(28, 9)
(29, 9)
(29, 9)
(30, 9)
(31, 9)
(32, 9)
(33, 9)
(33, 8)
(34, 8)
(34, 7)
(35, 7)
(35, 6)
(36, 6)
(36, 5)
(37, 5)
(38, 5)
(39, 5)
(40, 5)
(41, 5)
(42, 5)
(43, 5)
(43, 4)
(44, 4)
(44, 3)
(45, 3)
(45, 2)
(46, 2)
(46, 2)
(47, 2)
(48, 2)
(49, 3)
(50, 4)
(50, 3)
(51, 3)
(52, 3)
(53, 4)
(54, 5)
(55, 5)
(56, 5)
(57, 5)
(58, 5)
(59, 5)
(60, 5)
(61, 5)
(62, 5)
(63, 5)
(64, 5)
(64, 4)
(65, 4)
(66, 4)
(66, 4)
(67, 4)
(68, 4)
(69, 5)
(70, 5)
(71, 5)
(72, 5)
(73, 5)
(74, 5)
(75, 5)
(76, 5)
(77, 5)
(78, 5)
(79, 5)
(80, 5)
(81, 5)
(82, 5)
(83, 6)
(84, 7)
(85, 8)
(86, 9)
(87, 10)
(88, 11)
(89, 12)
(90, 13)
(91, 13)
(92, 13)
(93, 13)
(93, 12)
(94, 12)
(95, 12)
(95, 12)
(96, 12)
(97, 12)
(98, 13)
(99, 13)
(99, 12)
(100, 12)
(100, 11)
(101, 11)
(102, 11)
(103, 12)
(104, 12)
(105, 13)
(106, 13)
(107, 13)
(108, 13)
(109, 13)
(110, 13)
(111, 13)
(111, 12)
(112, 12)
(112, 11)
(113, 11)
(113, 10)
(114, 10)
(114, 9)
(115, 9)
(115, 8)
(116, 8)
(116, 7)
(117, 7)
(117, 6)
(118, 6)
(118, 6)
(119, 6)
(119, 7)
(120, 7)
(121, 7)
(122, 8)
(122, 7)
(123, 7)
(124, 7)
(125, 8)
(126, 9)
(127, 10)
(128, 10)
(128, 9)
(129, 9)
(130, 9)
(130, 9)
(131, 9)
(132, 9)
(132, 8)
(133, 8)
(134, 8)
(134, 8)
(135, 8)
(136, 8)
(137, 8)
(138, 9)
(139, 10)
(140, 11)
(141, 12)
(142, 13)
(143, 13)
(144, 13)
(145, 13)
(146, 13)
(146, 12)
(147, 12)
(148, 12)
(148, 12)
(149, 12)
(150, 12)
(151, 13)
(152, 13)
(153, 13)
(153, 12)
(154, 12)
(155, 12)
(155, 12)
(156, 12)
(157, 12)
(158, 13)
(159, 13)
(160, 13)
(161, 13)
(161, 12)
(162, 12)
(162, 11)
(163, 11)
(163, 10)
(164, 10)
(164, 9)
(165, 9)
(165, 8)
(166, 8)
(166, 7)
(167, 7)
(167, 6)
(168, 6)
(168, 5)
(169, 5)
(170, 5)
(170, 4)
(171, 4)
(172, 4)
(173, 5)
(174, 6)
(175, 7)
(176, 8)
(177, 9)
(178, 10)
(179, 11)
