(2, 12)
(3, 12)
(4, 12)
(5, 12)
(6, 12)
(7, 12)
(8, 12)
(9, 12)
(10, 12)
(11, 12)
(12, 12)
(12, 11)
(13, 11)
(13, 10)
(14, 10)
(14, 9)
(15, 9)
(16, 9)
(16, 8)
(16, 7)
(17, 7)
(17, 6)
(18, 6)
(18, 5)
(19, 5)
(19, 4)
(20, 4)
(21, 4)
(22, 4)
(23, 4)
(24, 4)
(25, 4)
(26, 5)
(27, 6)
(28, 7)
(29, 8)
(30, 9)
(31, 10)
(32, 11)
(33, 11)
(34, 11)
(35, 12)
(35, 11)
(36, 11)
(36, 10)
(37, 10)
(37, 9)
(38, 9)
(38, 8)
(39, 8)
(40, 8)
(41, 8)
(42, 9)
(43, 10)
(44, 11)
(45, 12)
(46, 12)
(47, 12)
(48, 12)
(49, 12)
(50, 12)
(51, 12)
(51, 11)
(52, 11)
(53, 11)
(54, 12)
(55, 12)
(56, 12)
(56, 11)
(57, 11)
(58, 11)
(58, 11)
(59, 11)
(60, 11)
(61, 11)
(62, 11)
(63, 12)
(63, 11)
(64, 11)
(64, 10)
(65, 10)
(65, 9)
(66, 9)
(66, 8)
(67, 8)
(68, 8)
(68, 7)
(69, 7)
(70, 7)
(70, 7)
(71, 7)
(72, 7)
(73, 8)
(74, 8)
(75, 8)
(76, 8)
(77, 9)
(78, 10)
(79, 11)
(80, 11)
(81, 12)
(82, 12)
(83, 12)
(84, 12)
(84, 11)
(85, 11)
(86, 11)
(86, 11)
(87, 11)
(88, 11)
(89, 12)
(90, 12)
(91, 12)
(92, 12)
(92, 11)
(93, 11)
(93, 10)
(94, 10)
(94, 9)
(95, 9)
(95, 8)
(96, 8)
(97, 8)
(98, 8)
(99, 9)
(100, 10)
(101, 11)
(102, 12)
(103, 12)
(104, 12)
(105, 12)
(105, 11)
(106, 11)
(106, 10)
(107, 10)
(108, 10)
(108, 9)
(109, 9)
(109, 8)
(110, 8)
(110, 7)
(111, 7)
(111, 6)
(112, 6)
(113, 6)
(114, 7)
(115, 8)
(115, 7)
(116, 7)
(117, 7)
(117, 7)
(118, 7)
(119, 7)
(120, 8)
(120, 7)
(121, 7)
(122, 7)
(122, 7)
(123, 7)
(124, 7)
(125, 7)
(126, 8)
(127, 9)
(128, 10)
(129, 11)
(130, 12)
(131, 12)
(131, 11)
(132, 11)
(133, 11)
(133, 11)
(134, 11)
(135, 11)
(136, 12)
(137, 12)
(138, 12)
(139, 12)
(140, 12)
(141, 12)
(142, 12)
(143, 12)
(144, 12)
(144, 11)
(145, 11)
(145, 10)
(146, 10)
(146, 9)
(147, 9)
(148, 9)
(149, 10)
(150, 11)
(151, 12)
(152, 12)
(152, 11)
(153, 11)
(154, 11)
(155, 11)
(156, 12)
(157, 12)
(158, 12)
(159, 12)
(160, 12)
(161, 12)
(162, 12)
(163, 12)
(164, 12)
(165, 12)
(166, 12)
(166, 11)
(167, 11)
(167, 10)
(168, 10)
(168, 9)
(169, 9)
(169, 8)
(170, 8)
(170, 7)
(171, 7)
(171, 6)
(172, 6)
(172, 5)
(173, 5)
(173, 5)
(174, 5)
(175, 5)
(176, 6)
(177, 7)
(178, 8)
(178, 7)
(178, 6)
(178, 5)
(178, 4)
(179, 4)
(179, 3)
(180, 3)
(180, 2)
(181, 2)
(181, 1)
(182, 1)
(183, 2)
(184, 2)
(185, 2)
(186, 3)
(187, 4)
(188, 5)
(189, 6)
(190, 7)
(191, 8)
(192, 9)
(193, 10)
(194, 11)
(195, 12)
(196, 12)
