(2, 12)
(3, 12)
(4, 12)
(5, 12)
(6, 12)
(6, 11)
(7, 11)
(7, 10)
(8, 10)
(8, 9)
(9, 9)
(10, 9)
(11, 9)
(11, 8)
(12, 8)
(13, 8)
(14, 9)
(15, 9)
(16, 9)
(16, 8)
(17, 8)
(17, 7)
(18, 7)
(18, 6)
(19, 6)
(19, 6)
(20, 6)
(21, 6)
(22, 7)
(23, 8)
(24, 9)
(25, 10)
(26, 11)
(27, 11)
(28, 11)
(29, 11)
(30, 11)
(31, 11)
(32, 11)
(33, 11)
(34, 11)
(35, 11)
(36, 11)
(37, 11)
(38, 11)
(39, 11)
(40, 11)
(41, 11)
(42, 11)
(43, 12)
(44, 12)
(45, 12)
(46, 12)
(47, 12)
(48, 12)
(49, 12)
(50, 12)
(50, 11)
(51, 11)
(51, 10)
(52, 10)
(52, 9)
(53, 9)
(53, 8)
(54, 8)
(55, 8)
(56, 8)
(56, 7)
(57, 7)
(58, 7)
(58, 7)
(59, 7)
(60, 7)
(61, 8)
(62, 9)
(62, 8)
(63, 8)
(64, 8)
(65, 9)
(66, 9)
(67, 9)
(68, 10)
(69, 11)
(70, 11)
(70, 10)
(71, 10)
(72, 10)
(72, 10)
(73, 10)
(74, 10)
(75, 11)
(76, 12)
(77, 12)
(78, 12)
(79, 12)
(80, 12)
(81, 12)
(82, 12)
(83, 12)
(83, 11)
(84, 11)
(85, 11)
(85, 11)
(86, 11)
(87, 11)
(88, 12)
(89, 12)
(89, 11)
(90, 11)
(90, 10)
(91, 10)
(91, 9)
(92, 9)
(92, 8)
(93, 8)
(94, 8)
(94, 7)
(95, 7)
(95, 6)
(96, 6)
(96, 5)
(97, 5)
(97, 5)
(98, 5)
(99, 5)
(100, 6)
(101, 7)
(102, 8)
(103, 8)
(104, 8)
(105, 8)
(106, 8)
(106, 7)
(107, 7)
(107, 6)
(108, 6)
(108, 5)
(109, 5)
(109, 4)
(110, 4)
(111, 4)
(112, 5)
(113, 6)
(114, 7)
(115, 8)
(115, 7)
(116, 7)
(117, 7)
(117, 7)
(118, 7)
(119, 7)
(120, 8)
(121, 8)
(122, 8)
(123, 8)
(124, 8)
(125, 8)
(125, 7)
(126, 7)
(127, 7)
(128, 8)
(129, 9)
(130, 10)
(131, 11)
(132, 12)
(133, 13)
(134, 13)
(134, 12)
(135, 12)
(135, 11)
(136, 11)
(136, 10)
(137, 10)
(137, 10)
(138, 10)
(139, 10)
(140, 11)
(141, 12)
(142, 12)
(143, 12)
(144, 12)
(144, 11)
(145, 11)
(145, 10)
(146, 10)
(146, 9)
(147, 9)
(147, 8)
(148, 8)
(149, 8)
(150, 8)
(151, 8)
(151, 7)
(152, 7)
(153, 7)
(153, 7)
(154, 7)
(155, 7)
(156, 8)
(156, 7)
(157, 7)
(157, 6)
(158, 6)
(158, 5)
(159, 5)
(159, 4)
(160, 4)
(161, 4)
(162, 4)
(163, 4)
(164, 5)
(165, 6)
(166, 7)
(167, 8)
(168, 8)
(169, 9)
(170, 10)
(171, 11)
(172, 12)
(173, 12)
(174, 12)
(175, 12)
(176, 12)
(177, 12)
(178, 12)
(179, 12)
(180, 12)
(181, 12)
(181, 11)
(182, 11)
(182, 10)
(183, 10)
(183, 9)
(184, 9)
(184, 8)
(185, 8)
(186, 8)
(187, 9)
(188, 10)
